trapping_id,squirrel_id,poop_id,year,poop_time,comments
79978,10638,P1068,2008,NA,P1068 12:55
79981,8016,P1123,2008,NA,P1123 1:35
79987,10213,P1167,2008,NA,FMR-Initial 1415;P1167
79991,10407,P1056,2008,NA,P1056 10:50
79992,13660,P1100,2008,NA,P1100;
79993,7937,P0702,2008,NA,"P0702, P0625 1:45 (repr=P1, not P2?)"
79993,7937,P0625,2008,NA,"P0702, P0625 1:45 (repr=P1, not P2?)"
79994,8636,P1064,2008,NA,P1064 1:50
79997,10228,P1063,2008,NA,"P1063, P1000 12:30"
79997,10228,P1000,2008,NA,"P1063, P1000 12:30"
79998,10262,P0672,2008,NA,P0672 1:15
80002,10127,P1017,2008,NA,P1017 12:00
80009,10706,P1136,2008,NA,P1136 11:20
80012,8483,P1106,2008,NA,P1106 12:00
80015,10050,P0760,2008,NA,HT 5; Test 19.0 8.0 19.2 8.0; P0760
80017,10140,P1078,2008,NA,P1078 11:13
80019,10182,P0825,2008,NA,P0825 11:26
80027,8510,P0954,2008,NA,P0954 EtOH P1087
80027,8510,P1087,2008,NA,P0954 EtOH P1087
80028,8529,P1027,2008,NA,P1027 12:55
80029,8626,P0893,2008,NA,P0893
80031,10346,P1062,2008,NA,P1062 1:30
80032,10356,P0997,2008,NA,P0997 12:15
80034,10372,P1044,2008,NA,P1044 12:25
80035,10395,P0942,2008,NA,P0942 12:40
80036,10420,P0947,2008,NA,P0947 1:05
80037,10666,P0745,2008,NA,P0745 EtOH P0692 2:20
80037,10666,P0692,2008,NA,P0745 EtOH P0692 2:20
80040,13670,P0703,2008,NA,P0703
80041,13673,P1023,2008,NA,P1023 11:52
80045,10110,P0769,2008,NA,P0769 EtOH 11:35
80046,10270,P1054,2008,NA,P1054 EtOH P0970 12:25
80046,10270,P0970,2008,NA,P1054 EtOH P0970 12:25
80047,10324,P1070,2008,NA,P1070 EtOH 11:50
80048,13659,P1110,2008,NA,P1110 EtOH 12:15
80049,8209,P1103,2008,NA,P1103 EtOH; gone?
80050,8278,P0930,2008,NA,P0930 EtOH ; R @ E.9. mid
80051,8370,P1209,2008,NA,P1209 1:05
80053,8588,P0744,2008,NA,P0744 2:10
80054,8657,P1014,2008,NA,P1014 EtOH P1082 12:45
80054,8657,P1082,2008,NA,P1014 EtOH P1082 12:45
80056,10082,P0939,2008,NA,P0939 12:30
80058,10281,P1076,2008,NA,P1076 2:30
80059,10664,P1163,2008,NA,P1163 EtOH
80060,13685,P0974,2008,NA,P0974
80061,13693,P1162,2008,NA,"P1162, P0688 12:00"
80061,13693,P0688,2008,NA,"P1162, P0688 12:00"
80067,10128,P1153,2008,NA,P1153
80070,10229,P1059,2008,NA,P1059 11:25
80078,13663,P0969,2008,NA,P0969
80080,8745,P0962,2008,NA,ht 19;test 18.3 7.7 18.0 7.8;P0962;FMR
80083,8529,P1156,2008,NA,P1156 11:40
80089,10200,P1009,2008,NA,P1009 12:32
80091,10278,P0959,2008,NA,P0959 12:48
80093,10334,P1113,2008,NA,P1113 11:15
80094,10393,P1007,2008,NA,P1007 12:11
80096,7926,P1175,2008,NA,P1175 11:30
80101,10134,P1075,2008,NA,P1075 11:45
80108,10081,P0980,2008,NA,P0980 10:50
80109,10112,P1092,2008,NA,FMRI 1122;P1092;
80110,10126,P1080,2008,NA,P1080;
80111,10215,P0958,2008,NA,P0958;
80116,10678,P1055,2008,NA,P1055;
80119,13692,P1115,2008,NA,"P1115; new squirrel, colors from previ"
80120,7987,P1148,2008,NA,P1148 1:45
80121,8006,P0979,2008,NA,P0979 EtOH P0975 12:45
80121,8006,P0975,2008,NA,P0979 EtOH P0975 12:45
80122,8306,P0946,2008,NA,P0946 EtOH
80128,8692,P1177,2008,NA,P1177 2:00
80129,10639,P0961,2008,NA,"P0961, P0599 12:15"
80129,10639,P0599,2008,NA,"P0961, P0599 12:15"
80130,10694,P0656,2008,NA,P0656 2:40
80133,8590,P1097,2008,NA,P1097 11:22
80138,10242,P1045,2008,NA,P1045 10:55
80143,8576,P0967,2008,NA,P0967 11:16
80145,8619,P0987,2008,NA,P0987 1:22
80146,8727,P1098,2008,NA,P1098 10:29
80148,10121,P1135,2008,NA,HT 21; Test 21.0 8.9 19.4 8.7 P1135 7:
80150,10285,P0986,2008,NA,P0986 11:48
80154,8397,P1147,2008,NA,P1147 11:23
80159,10338,P1035,2008,NA,P1035 11:32
80170,10271,P0949,2008,NA,P0949 10:50
80172,13666,P0654,2008,NA,P0654 1:10
80175,8468,P0996,2008,NA,P0996 EtOH
80180,10099,P0977,2008,NA,Released; P0977 EtOH
80182,10126,P1105,2008,NA,P1105 EtOH
80183,10188,P1018,2008,NA,P1018 EtOH
80187,10406,P0995,2008,NA,Released; P0995 EtOH
80188,10624,P1073,2008,NA,P1073
80189,10625,P1005,2008,NA,Released; P1005 EtOH
80192,7987,P1030,2008,NA,P1030 11:45
80193,8095,P1144,2008,NA,P1144 1:05
80194,8298,P1072,2008,NA,P1072 1:35
80196,8701,P0742,2008,NA,P0742 12:25
80198,10687,P1165,2008,NA,P1165 11:50
80199,13665,P1020,2008,NA,P1020 11:15
80200,13678,P1024,2008,NA,"P1024, P1125 2:30"
80200,13678,P1125,2008,NA,"P1024, P1125 2:30"
80212,8241,P1003,2008,NA,HT 18; Test 16.9 7.7 17.5 7.7; P1003
80218,8745,P0919,2008,NA,FMRF 1411;ht  20;P0919
80221,10161,P1051,2008,NA,ht  23;test  19.8 9.4 19.5 9.0;P1051;
80223,10341,P1133,2008,NA,ht  0;test  17.3 7.8 16.7 7.7;P1133
80226,10760,P1174,2008,NA,ht  11;test  16.9 7.9 16.8 8.0;P1174
80228,8643,P1122,2008,NA,P1122 12:45
80239,7915,P1203,2008,NA,"escape, no weight taken P1203 11:18"
80241,7831,P1034,2008,NA,P1034 12:05
80242,8579,P0680,2008,NA,P0680 11:55
80243,10134,P1086,2008,NA,P1086 11:40
80249,8288,P0963,2008,NA,P0963 EtOH P1028 12:15
80249,8288,P1028,2008,NA,P0963 EtOH P1028 12:15
80252,8530,P1022,2008,NA,P1022 12:00
80261,10155,P0921,2008,NA,P0921 1:14
80266,10307,P0774,2008,NA,P0774 11:40
80268,10352,P1004,2008,NA,P1004 1:05
80269,10390,P0773,2008,NA,P0773 12:56
80270,10398,P1021,2008,NA,P1021 12:36
80271,10399,P0960,2008,NA,P0960 11:20
80272,10569,P0993,2008,NA,P0993 1:20
80273,10606,P1085,2008,NA,P1085 EtOH
80280,7987,P1012,2008,NA,P1012 1:30
80281,8657,P1060,2008,NA,P1060 1:45
80284,10228,P0640,2008,NA,P0640  1:35
80285,10291,P1101,2008,NA,P1101 11:50
80286,10713,P1026,2008,NA,P1026 12:22
80287,13665,P1049,2008,NA,P1049 1:00
80288,13677,P0984,2008,NA,P0984 2:00
80289,13685,P1061,2008,NA,P1061 1:10
80296,8660,P1145,2008,NA,P1145 11:40
80307,8330,P0914,2008,NA,ht  23;P0914
80309,8574,P1130,2008,NA,ht  14;test  20.3 9.0 19.6 9.1;P1130
80310,8703,P1159,2008,NA,ht  16;test  17.7 7.7 18.3 8;P1159
80311,8730,P0922,2008,NA,ht  0;test  19.0 9.2 18.7 9.4;P0922
80312,8732,P0923,2008,NA,Very bad neck injury due to rc; P0923
80321,10275,P1116,2008,NA,ht  12;test 26.2 9.1 19.5 8.9;P1116
80322,10317,P0931,2008,NA,P0931 11:00
80323,10391,P1043,2008,NA,P1043 12:21; no mass
80324,10408,P1029,2008,NA,P1029 11:50
80330,8258,P1112,2008,NA,P1112 12:39
80333,8700,P1126,2008,NA,P1126 10:56
80339,10929,P1019,2008,NA,P1019 11:21
80340,8404,P0951,2008,NA,P0951 11:40
80342,8593,P1202,2008,NA,P1202 11:00
80351,8239,P0971,2008,NA,Released; P0971 EtOH
80352,8425,P0767,2008,NA,P0767 1:05
80358,10111,P1066,2008,NA,P1066 EtOH
80368,10646,P0998,2008,NA,P0 mid NEW; P0998 EtOH P1013 11:30
80368,10646,P1013,2008,NA,P0 mid NEW; P0998 EtOH P1013 11:30
80370,10717,P0608,2008,NA,P0608 12:55
80372,11809,P1138,2008,NA,P1138 EtOH
80373,7987,P0973,2008,NA,P0973 P1114 12:25
80373,7987,P1114,2008,NA,P0973 P1114 12:25
80378,8588,P1093,2008,NA,P1093 11:50
80383,10280,P0729,2008,NA,P0729 12:00
80406,8582,P0981,2008,NA,ht  0;test 19.6 9.0 19.7 8.9;P0981; Ta
80407,10121,P1083,2008,NA,ht 25;test 16.9 8.2 16.6 8.1;P1083;P10
80411,7920,P1038,2008,NA,P1038 12:57
80414,8397,P1088,2008,NA,P1088 1:11
80420,8747,P0945,2008,NA,P0945 10:43
80442,8735,P0953,2008,NA,P0953 EtOH P1010 1:00
80442,8735,P1010,2008,NA,P0953 EtOH P1010 1:00
80443,10069,P1306,2008,NA,P1306 12:14
80447,10237,P1150,2008,NA,P1150 EtOH
80454,10750,P1308,2008,NA,P1308 11:32
80455,13660,P0943,2008,NA,P0943 12:00
80458,8596,P1024,2008,NA,P1024 12:45
80459,8636,P0649,2008,NA,P0649 1:35
80464,10165,P1199,2008,NA,P1199 11:00
80473,8036,P1128,2008,NA,test 18.9 8.9 18.1 8.0 ;ht 5 ;P1128
80481,10050,P1099,2008,NA,ht  0;test 18.3 8.4 18.7 8.4 ;P1099; n
80483,10177,P0989,2008,NA,ht  17;test  18.3 8.0 18.7 8.1;P0989
80489,10376,P1140,2008,NA,ht  26;test 17.5 7.4 17.4 7.5;P1140
80490,10410,P1065,2008,NA,ht  1;test 16.8 6.7 16.6 6.9;P1065
80491,10411,P1031,2008,NA,test 17.6 7.5 17.8 7.7 ;ht  10;P1031
80492,10642,P1210,2008,NA,ht  26;test  16.3 8.1 16.6 7.9;P1210
80496,8643,P0936,2008,NA,P0936 12:12
80506,12049,P1117,2008,NA,P1117 12:20
80508,8398,P0885,2008,NA,P0885 9:30
80509,8443,P1157,2008,NA,P1157 11:20
80511,8817,P1046,2008,NA,P1046 12:00
80512,10139,P0978,2008,NA,P0978 11:00
80515,8082,P1253,2008,NA,P1253 11:30
80516,8153,P1325,2008,NA,P1325 EtOH
80518,8559,P1348,2008,NA,P1348 EtOH
80520,8663,P1370,2008,NA,P1370 12:00
80530,10355,P1096,2008,NA,HT 21; Test 18.4 7.7 17.5 7.4; P1096
80537,10701,P1286,2008,NA,P1286 12:15
80540,7987,P1317,2008,NA,P1317 11:17
80542,10083,P1040,2008,NA,P1040 10:50
80558,10137,P1143,2008,NA,P1143 11:21
80560,10145,P0957,2008,NA,P0957 11:50
80569,10760,P1042,2008,NA,P1042 11:46
80571,8608,P1006,2008,NA,P1006 1:35
80574,10200,P1294,2008,NA,P1294 10:07
80576,10395,P1350,2008,NA,P1350 1:20
80578,8644,P1142,2008,NA,P1142 10:20
80586,8719,P1331,2008,NA,P1331 EtOH
80588,10260,P1242,2008,NA,P1242 12:00
80590,10352,P1281,2008,NA,P1281 11:15
80591,10353,P1330,2008,NA,P1330 12:50
80592,10365,P1333,2008,NA,P1333 EtOH
80598,10960,P1369,2008,NA,P1369 EtOH
80602,7937,P0933,2008,NA,P0933 12:25
80603,8278,P1349,2008,NA,P1349 12:50
80604,8306,P1102,2008,NA,P1102 12:40
80627,10429,P1011,2008,NA,"P1011 frozen, P1351 EtOH 11:04"
80627,10429,P1351,2008,NA,"P1011 frozen, P1351 EtOH 11:04"
80629,10640,P1379,2008,NA,P1379 10:40
80634,8603,P0906,2008,NA,P0906 12:00
80635,10160,P0673,2008,NA,P0673 10:30
80638,13667,P1124,2008,NA,P1124 11:25
80640,8331,P1302,2008,NA,P1302 11:55
80643,8670,P1290,2008,NA,P1290 12:54
80647,10112,P1367,2008,NA,Released; P1367 EtOH
80660,8505,P1151,2008,NA,P1151 12:25
80665,10262,P1388,2008,NA,P1388 11:45
80668,10396,P0950,2008,NA,P0950 12:00
80669,10687,P1703,2008,NA,P1703 1:05
80670,10694,P0982,2008,NA,P0982 12:35
80679,13655,P1190,2008,NA,P1190 11:10
80693,10342,P1207,2008,NA,P1207 10:11
80696,8700,P1357,2008,NA,P1357 11:40
80704,7831,P1291,2008,NA,P1291 10:15
80706,8579,P1362,2008,NA,P1362 10:55
80707,10134,P1394,2008,NA,P1394 9:40
80712,8288,P1328,2008,NA,P1328 11:10
80714,8349,P1313,2008,NA,P1313 10:15
80718,10269,P1323,2008,NA,P1323 12:00
80719,10270,P1252,2008,NA,P1252 10:30
80721,10384,P1287,2008,NA,Released; P1287 EtOH
80722,10624,P1326,2008,NA,P1326 12:50
80723,10627,P1364,2008,NA,P1364 11:00
80725,8298,P1247,2008,NA,P1247 11:40
80726,8708,P1125,2008,NA,P1125 12:00
80727,10125,P1361,2008,NA,P1361 P0956 11:20
80727,10125,P0956,2008,NA,P1361 P0956 11:20
80728,13676,P1244,2008,NA,P1244 P1025 12:40
80728,13676,P1025,2008,NA,P1244 P1025 12:40
80730,8611,P1198,2008,NA,P1198 1:35
80731,8613,P1208,2008,NA,P1208 11:30
80740,10200,P1275,2008,NA,P1275 12:04
80741,13668,P1279,2008,NA,P1279 EtOH; P1401 Frozen 12:35
80741,13668,P1401,2008,NA,P1279 EtOH; P1401 Frozen 12:35
80746,10069,P1314,2008,NA,P1314 12:10
80749,10253,P1293,2008,NA,P1293 11:40
80751,10305,P1305,2008,NA,P1305 12:55
80756,8407,P1278,2008,NA,P1278 12:20 Nipples appeared encrusted
80762,8733,P1285,2008,NA,P1285 11:50
80765,10145,P1270,2008,NA,P1270 10:27
80778,10638,P1301,2008,NA,P1301 12:00
80781,8663,P1295,2008,NA,P1295 10:45
80784,10658,P1292,2008,NA,P1292 11:00
80788,8095,P1354,2008,NA,P1354 12:10
80790,8641,P0715,2008,NA,P0715 1:05 Weight unrecorded
80791,8701,P1218,2008,NA,P1218 12:30
80793,13677,P1170,2008,NA,P1170 12:55
80814,10275,P1158,2008,NA,Test 17.5 8.4 0 0; one testie; P1158
80816,10375,P1299,2008,NA,P1299 9:37
80817,10410,P1155,2008,NA,Test 16.1 7.1 15.3 NA; P1155
80819,10686,P1309,2008,NA,P1309 10:30
80823,8258,P1363,2008,NA,P1363 10:57
80835,10278,P1257,2008,NA,P1257 10:00
80836,10338,P1336,2008,NA,P1336 12:33
80845,8593,P1389,2008,NA,P1389 11:20
80846,8644,P1329,2008,NA,P1329 10:10
80847,10139,P1390,2008,NA,P1390 9:55
80849,10271,P1048,2008,NA,P1048 12:00
80853,8082,P1487,2008,NA,P1487 10:45
80854,8288,P1400,2008,NA,Just dropped? Collar abort; P1400 12:3
80860,8621,P1493,2008,NA,P1493 11:20
80868,10353,P1402,2008,NA,P1402 12:00
80885,10264,P0985,2008,NA,P0985 P1263 12:10
80885,10264,P1263,2008,NA,P0985 P1263 12:10
80886,10280,P1346,2008,NA,P1346 11:25
80887,10694,P1375,2008,NA,"P1375 12:55 Nipples small, colour unde"
80888,10713,P1094,2008,NA,P1094 10:45
80889,13685,P1404,2008,NA,P1404 11:50
80911,8680,P1282,2008,NA,P1282 10:10
80912,10121,P1366,2008,NA,P1366 11:22
80917,10183,P1334,2008,NA,P1334 9:49
80921,10376,P1386,2008,NA,ht  26;test  16.1 6.0 16.3 5.9;P1386
80930,10586,P0990,2008,NA,P0990 12:47
80936,7831,P1510,2008,NA,P1510 11:20
80940,8633,P1501,2008,NA,P1501 11:40
80941,8817,P1464,2008,NA,P1464 11:55
80943,10134,P0944,2008,NA,P0944 11:00
80944,10160,P1477,2008,NA,P1477 10:45
80952,10112,P1513,2008,NA,Released; P1513 10:18
80956,10402,P1376,2008,NA,P1376 EtOH P1381 10:45
80956,10402,P1381,2008,NA,P1376 EtOH P1381 10:45
80960,8636,P1426,2008,NA,P1426 11:15
80961,10696,P1560,2008,NA,P1560 12:00 Sq stressed during collari
80962,8311,P1193,2008,NA,P1193 11:00
80965,10719,P1200,2008,NA,P1200 10:40
80982,8371,P1382,2008,NA,P1382 12:10
80985,10155,P1335,2008,NA,P1335 11:30
80986,10167,P1316,2008,NA,P1316 11:50
80988,10253,P1353,2008,NA,P1353 10:45
80991,10407,P1395,2008,NA,P1395 10:20
81007,8241,P1201,2008,NA,HT 18; Test 15.9 7.4 16.17.5; P1201 11
81011,8703,P1089,2008,NA,HT 20; Test 17.7 7.5 18.6 7.6; P1089 1
81018,10183,P1383,2008,NA,P1383 11:30
81019,10192,P1340,2008,NA,ht  20;test  18.2 8.6 17.8 8.4;P1340;F
81023,10341,P1251,2008,NA,ht  9;test 16.9 7.5 17.0 7.6 ;P1251
81025,10391,P1288,2008,NA,P1288 1:23
81026,10408,P1365,2008,NA,P1365 10:07
81027,10642,P1084,2008,NA,HT 18; Test 15.5 8.1 16.5 8.1; P1084 9
81031,8529,P1443,2008,NA,P1443 10:08
81047,10139,P1469,2008,NA,P1469 9:20
81050,10191,P1267,2008,NA,P1267 12:30
81058,8622,P1559,2008,NA,P1559 11:15
81065,10717,P1490,2008,NA,P1490 11:45
81066,8238,P1337,2008,NA,P1337 12:10
81068,13678,P1491,2008,NA,P1491 12:40
81069,13679,P1527,2008,NA,P1527 12:30; vamoose?
81082,8330,P1149,2008,NA,HT 1; P1149 11:32
81083,8574,P0999,2008,NA,HT 5; Test 19.0 8.8 19.1 8.5; P0999 12
81085,10140,P1032,2008,NA,HT 12; P1032 11:48
81086,10181,P1121,2008,NA,HT 24; P1121 11:00
81111,10687,P1500,2008,NA,P1500 12:00
81112,13665,P1529,2008,NA,P1529 12:30
81125,8648,P1481,2008,NA,HT 26; P1481 10:40
81126,8745,P1562,2008,NA,test 16.4 7.3 16.6 7.3;FMRI 1115;P1562
81130,10192,P1460,2008,NA,test 18.3 8.5 17.4 8.3;FMRF 1016;P1460
81131,10265,P0992,2008,NA,HT 6; molting; P0992 10:06
81132,10275,P1556,2008,NA,test 18.5 8.3 18.7 8.5;FMRI 1027;P1556
81136,11882,P1137,2008,NA,HT 3; Test 18.5 7.5 18.5 7.4; P1137 9:
81143,8398,P1380,2008,NA,P1380 10:50
81174,8661,P1519,2008,NA,P1519 11:15
81176,10105,P1450,2008,NA,P1450 11:40
81178,10687,P1503,2008,NA,P1503 12:20
81179,10695,P1474,2008,NA,P1474 12:00
81199,10318,P1260,2008,NA,P1260 10:40
81200,10342,P1339,2008,NA,P1339 9:56
81205,8296,P1459,2008,NA,P1459 9:45
81210,10246,P1516,2008,NA,P1516 10:42
81214,10429,P1541,2008,NA,P1541 11:00
81222,8817,P1455,2008,NA,P1455 10:00
81241,7995,P1567,2008,NA,P1567 12:20
81243,10228,P1453,2008,NA,P1453 12:00
81251,10121,P1283,2008,NA,ht  30;test  17.7 8.0 17.7 8.0;P1283
81271,8663,P1540,2008,NA,P1540 11:00
81274,10119,P1266,2008,NA,FMRI 1050;P1266; released; only weight
81279,10624,P1303,2008,NA,P1303;FMRI 1113; released; only weight
81292,8330,P1486,2008,NA,Probably just gave birth; P1486 11:21
81296,8572,P1258,2008,NA,P1258 12:10
81301,10137,P1474,2008,NA,P1474
81302,10145,P1284,2008,NA,P1284 11:02
81340,10119,P1271,2008,NA,FMRF 1005;P1271
81343,10624,P1319,2008,NA,FMRF 1024;P1319
81361,8393,P1558,2008,NA,P1558 10:33
81382,8288,P1470,2008,NA,P1470 10:20
81387,10167,P1480,2008,NA,P1480 10:15
81393,8701,P1555,2008,NA,P1555 10:35
81394,10061,P1431,2008,NA,P1431 11:05
81397,8036,P1550,2008,NA,HT 0; test 20.7 9.9 21.0 10.0; P1550;
81402,10138,P1553,2008,NA,HT 8; test 22.0 10.6 22.4 10.7; P1553
81420,10658,P1341,2008,NA,P1341 10:10
81435,10145,P1504,2008,NA,OFT 7;P1504;P1268
81435,10145,P1268,2008,NA,OFT 7;P1504;P1268
81440,8686,P1262,2008,NA,P1262 9:55
81449,8662,P1250,2008,NA,P1250 11:36
81450,10253,P1452,2008,NA,P1452 9:50
81452,13660,P1259,2008,NA,P1259 10:47
81455,8385,P1417,2008,NA,ht  27;P1417
81456,8648,P1322,2008,NA,ht 28;P1322
81457,8703,P1563,2008,NA,ht 26;test 16.4 7.5 15.6 7.4;P1563
81458,10136,P1434,2008,NA,HT 16; test 19.8 9.8 20.2 10.0; P1434
81460,10192,P1526,2008,NA,ht  5;test  17.5 8.5 17.2 8.2;P1526
81461,10322,P1429,2008,NA,HT 23; test 21.0 9.5 20.8 9.5; P1429 (
81463,13682,P1272,2008,NA,ht  15;test  19.9 8.3 20.4 8.8;P1272
81470,10390,P1488,2008,NA,P1488 10:11
81474,10239,P1536,2008,NA,P1536 10:40
81486,8269,P1411,2008,NA,ht  5;P2?;P1411 1021
81488,8582,P1269,2008,NA,HT 0; test 21.0 9.8 21.5 10.0; P1269;
81489,10050,P1547,2008,NA,HT6; P1547; OFT 1100; 9 turd
81490,10176,P1565,2008,NA,ht  21;test 16.7 7.4 17.0 7.5;P1565
81493,10376,P1432,2008,NA,HT 18; test 15.0 7.8 14.5 7.0; P1432;
81494,10725,P1482,2008,NA,ht 19;test  15.5 6.0 15.9 6.6;P1482
81495,10760,P1342,2008,NA,ht  10;test  16.9 7.0 17.0 7.1;P1342
81516,10701,P1441,2008,NA,Could not get milk;P1441 9:45
81521,10201,P1413,2008,NA,P1413 11:20
81522,10228,P1447,2008,NA,P1447 12:15
81535,8609,P1484,2008,NA,HT 4; test 21.8 10.7 21.7 10.6; P1484;
81537,8745,P1343,2008,NA,HT 25; test 18.2 9.3 18.3 9.1; P1343;
81550,8478,P1466,2008,NA,P1466;FMRI 1016
81555,10378,P1438,2008,NA,P1438 11:22
81557,10407,P1378,2008,NA,P1378;FMRI 1000;
81570,10695,P1146,2008,NA,P1146 11:45
81580,8385,P1515,2008,NA,P1515
81581,10342,P1444,2008,NA,P1444
81582,10748,P1412,2008,NA,P1412; P2-P3 = reproductive status
81593,8239,P0965,2008,NA,Off grid; (11:00 AM P0965)
81598,10119,P0711,2008,NA,(11:26 AM P0711)
81604,10624,P1311,2008,NA,(10:44 AM P1311)
81614,8095,P1749,2008,NA,P1749 11:40 Visible wound from collar
81615,8407,P1801,2008,NA,P1801 11:05
81618,10086,P1475,2008,NA,p1475 10:30
81635,10137,P1435,2008,NA,ht  18;P1435
81640,10369,P1524,2008,NA,ht 7 ;P1524
81648,10699,P1391,2008,NA,Not retagged not much ear.  P1391 9:42
81651,8633,P1498,2008,NA,"P1498,P1470 (1005 h)"
81651,8633,P1470,2008,NA,"P1498,P1470 (1005 h)"
81652,10657,P1254,2008,NA,P1254(1021 h)
81654,13666,P1256,2008,NA,P1256 (916 h)
81655,13667,P1568,2008,NA,P1568 (945 h)
81662,10270,P1661,2008,NA,P1661(1014 h)
81667,10262,P1002,2008,NA,Released; P1002; no mass
81671,8659,P1496,2008,NA,P1496 12:00
81673,10077,P1310,2008,NA,P1310 12:38
81674,10156,P1497,2008,NA,P1497 12:10
81676,10422,P1440,2008,NA,P1440 12:30
81690,10183,P1763,2008,NA,Nipples small and crusty; OFT 6; P1763
81691,10184,P1757,2008,NA,Lost lit; crusty nipples; OFT 9; P1757
81692,10265,P1473,2008,NA,P1473 10:09
81694,10318,P1015,2008,NA,P1015 9:47 AM
81697,10686,P1205,2008,NA,P1205 11:03 AM
81698,10722,P1392,2008,NA,P1392 10:50
81701,8529,P1564,2008,NA,P1564 10:14
81702,10200,P1327,2008,NA,P1327 10:04
81704,10640,P1358,2008,NA,P1358 10:55
81716,8478,P1377,2008,NA,FMRF 0925;P1377
81720,10112,P1418,2008,NA,"Released, P1418 10:00"
81723,10353,P1315,2008,NA,P1315 11:00
81725,10407,P1261,2008,NA,P1261;FMRF 0907;
81726,10625,P1451,2008,NA,P1451 12:00
81730,10239,P1410,2008,NA,P1410 11:25
81731,10262,P1420,2008,NA,P1420 11:45 Uncollared after N2; no ma
81734,10713,P1532,2008,NA,P1532 11:00
81736,8658,P1539,2008,NA,P1539 11:55
81739,10108,P1521,2008,NA,P1521 11:40
81740,10223,P1762,2008,NA,P1762 (1105 h); Weaned? (nips crusty)
81741,10401,P1788,2008,NA,P1788 (1130 h)
81742,10417,P1785,2008,NA,P1785 (1007 h); RC for Focals
81744,10937,P1799,2008,NA,P1799 (953 h); RC for focals
81746,8732,P1670,2008,NA,HT 5; palpated P0; OFT3.; P1670
81749,10369,P1778,2008,NA,HT 8; OFT 14; P1778
81751,8258,P1347,2008,NA,P1347 10:30
81752,8643,P0913,2008,NA,P0913 9:40
81766,10134,P1758,2008,NA,P1758 11:23;weighed afterremoving coll
81771,10405,P1761,2008,NA,P1761 10:42
81772,13667,P1743,2008,NA,P1743 8:56
81794,13653,P1665,2008,NA,P1665 10:09 AM
81795,10636,P1544,2008,NA,P1544 12:30 forgot to put in freezer
81796,13663,P1509,2008,NA,P1509 12:05 forgot to put in freezer
81798,8297,P1182,2008,NA,P1182 10:13
81799,8483,P1543,2008,NA,P1543 9:18
81800,8648,P1729,2008,NA,HT 26; OFT 8; P1729; palpated P0
81801,10050,P1756,2008,NA,ht 6;test 16.1 6.8 16.3 6.7 ;P1756 101
81802,10137,P1608,2008,NA,P1608 10:23
81804,10181,P1621,2008,NA,P1621 9:49
81806,10375,P1344,2008,NA,P1344 9:28
81808,10408,P1672,2008,NA,P1672 10:00
81810,10411,P1741,2008,NA,ht  30;test 15.9 6.4 16.0 6.6;P1741
81811,10642,P1507,2008,NA,ht 23 ;test 15.5 7.3 15.6 6.5 ;P1507
81813,10748,P1675,2008,NA,P1675 12:04
81821,8642,P1777,2008,NA,P1777 11:17AM
81822,8655,P1492,2008,NA,P1492 10:17
81824,10372,P1554,2008,NA,P1554 11:42AM
81825,10393,P1769,2008,NA,P1769 10:05AM
81831,13673,P1682,2008,NA,P1682 10:38AM
81833,10133,P1520,2008,NA,P1520 10:00
81834,10362,P1681,2008,NA,P1681 (1207)
81835,10405,P1786,2008,NA,P1786 (1220-Older) P1792 (1220-New)
81835,10405,P1792,2008,NA,P1786 (1220-Older) P1792 (1220-New)
81836,8153,P1715,2008,NA,old colours: -/-; P1715 11:23:00 AM; p
81838,8312,P1737,2008,NA,FMRI 1015;P1737
81845,10307,P1740,2008,NA,FMRI 1102;P1740
81854,10721,P1514,2008,NA,off mid; P1514 10:45; put infreez 14:
81860,10062,P1457,2008,NA,P1457 12:00
81861,10280,P1653,2008,NA,Nipples md P1653 9:50
81868,8470,P1462,2008,NA,P1462 11:55
81870,10336,P1533,2008,NA,P1533 11:05
81877,10140,P1731,2008,NA,HT 13; OFT3; Palpated P0; P1731
81878,10182,P1687,2008,NA,HT 25; OFT 8; P1687 (1050)
81881,8393,P1069,2008,NA,P1069 10:23
81887,10699,P1495,2008,NA,P1495 11:40
81892,8579,P1277,2008,NA,caught at S9 stake  P1277 9:30
81896,8312,P1805,2008,NA,FMRF 0920;P1805
81899,8530,P1677,2008,NA,P1677; 10:41 AM
81903,10307,P1590,2008,NA,FMRI 1102;P1590
81905,10627,P1265,2008,NA,P1265 9..52 antena cut but rc no chang
81906,10646,P1393,2008,NA,P1393 11-02
81908,8701,P1192,2008,NA,P1192 11:50
81909,10061,P1414,2008,NA,P1414 12:05
81914,8590,P1425,2008,NA,P1425 10:15
81930,10383,P1506,2008,NA,P1506 10:00
81935,13688,P1551,2008,NA,P0. R at H20 midd. P1551 11:00
81950,10338,P1109,2008,NA,P1109 11:51
81960,10191,P0098,2008,NA,P0098 11..00
81964,8255,P1296,2008,NA,P1296 10:59 (in freez @ 15:00)
81965,8371,P1355,2008,NA,P1355 11:40 (in freez @ 15:00)
81967,8662,P1467,2008,NA,P1467 12:02 (in freez @ 15:00)
81968,8663,P1686,2008,NA,P1686; 10:07 AM
81970,10219,P1360,2008,NA,P1360 8:47 (in freez @ 15:00)
81975,10571,P1352,2008,NA,P1352 11:22 (in freez @ 15:00)
